Datum;Anfang;Ende;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
05.11.2023;20:30;20:45;12.547,25;3.079,25;126,5
05.11.2023;20:45;21:00;12.389,75;2.876,25;258,25
05.11.2023;21:00;21:15;12.470;2.662,5;62,25
05.11.2023;21:15;21:30;12.371,25;2.312;106,25
05.11.2023;21:30;21:45;12.198,75;2.058,75;391,5
05.11.2023;21:45;22:00;12.183,5;1.963,5;518,75
05.11.2023;22:00;22:15;12.138,75;1.975,75;371,75
05.11.2023;22:15;22:30;12.151,25;1.804,5;502,25
05.11.2023;22:30;22:45;12.036,75;1.616,25;611,75
05.11.2023;22:45;23:00;11.947,25;1.522,5;808,75
05.11.2023;23:00;23:15;11.757,75;1.422,5;1.036
05.11.2023;23:15;23:30;11.611,5;1.198;1.330
05.11.2023;23:30;23:45;11.595,75;1.004,25;1.433,75
05.11.2023;23:45;00:00;11.456,5;791,25;1.483,25
06.11.2023;00:00;00:15;11.222;494,75;1.280,75
06.11.2023;00:15;00:30;11.135,75;313,75;1.446
06.11.2023;00:30;00:45;11.082,5;333,25;1.524,25
06.11.2023;00:45;01:00;10.998,5;274;1.547
06.11.2023;01:00;01:15;10.992,75;256,75;1.436,25
06.11.2023;01:15;01:30;10.857,5;123;1.451,5
06.11.2023;01:30;01:45;10.841,75;193,25;1.461,5
06.11.2023;01:45;02:00;10.795,5;228,25;1.478,25
06.11.2023;02:00;02:15;10.659;175;1.468,5
06.11.2023;02:15;02:30;10.682,25;245,75;1.495,25
06.11.2023;02:30;02:45;10.667,75;231,25;1.483,75
06.11.2023;02:45;03:00;10.634,75;198,75;1.504,75
06.11.2023;03:00;03:15;10.744,75;192,75;1.482,25
06.11.2023;03:15;03:30;10.775,25;114,75;1.483,25
06.11.2023;03:30;03:45;10.728;101,75;1.444,25
06.11.2023;03:45;04:00;10.834,75;231,25;1.414
06.11.2023;04:00;04:15;10.947,75;387;1.370
06.11.2023;04:15;04:30;10.890,25;505,25;1.343,25
06.11.2023;04:30;04:45;11.144;914;1.188,75
06.11.2023;04:45;05:00;11.231;1.153;1.139,5
06.11.2023;05:00;05:15;11.602,5;1.443,25;1.183,25
06.11.2023;05:15;05:30;11.824,5;1.659,5;1.078
06.11.2023;05:30;05:45;12.091,75;2.006,25;887,5
06.11.2023;05:45;06:00;12.515,5;2.482,75;620,5
06.11.2023;06:00;06:15;13.395,25;3.278,75;637,5
06.11.2023;06:15;06:30;13.995,25;3.878,5;123
06.11.2023;06:30;06:45;14.492;4.520;36,5
06.11.2023;06:45;07:00;14.800,25;5.018,25;17,5
06.11.2023;07:00;07:15;15.099,25;5.210,5;27
06.11.2023;07:15;07:30;15.356,75;5.441,75;10,5
06.11.2023;07:30;07:45;15.524,25;5.537,25;10
06.11.2023;07:45;08:00;15.579,75;5.535,5;42
06.11.2023;08:00;08:15;15.927,25;5.766;12
06.11.2023;08:15;08:30;16.053;5.605,5;2
06.11.2023;08:30;08:45;16.253;5.467,5;20,5
06.11.2023;08:45;09:00;16.301;5.202,5;126,5
06.11.2023;09:00;09:15;16.348;4.974,25;50,5
06.11.2023;09:15;09:30;16.373,5;4.510;104,5
06.11.2023;09:30;09:45;16.441;4.186;312,25
06.11.2023;09:45;10:00;16.605,75;4.050,5;506,75
06.11.2023;10:00;10:15;16.557;3.722,75;341
06.11.2023;10:15;10:30;16.537,5;3.470,25;339
06.11.2023;10:30;10:45;16.469;3.278,5;546,75
06.11.2023;10:45;11:00;16.634,25;3.352;630,5
06.11.2023;11:00;11:15;16.732,25;3.408,25;622,75
06.11.2023;11:15;11:30;16.830,25;3.429,5;573,5
06.11.2023;11:30;11:45;17.089,75;3.658,5;488
06.11.2023;11:45;12:00;16.930,25;3.591,75;465,5
06.11.2023;12:00;12:15;16.862,75;3.718,5;376,25
06.11.2023;12:15;12:30;16.672,75;3.628,75;343,25
06.11.2023;12:30;12:45;16.531,75;3.635,25;253,75
06.11.2023;12:45;13:00;16.582,75;3.903;190,25
06.11.2023;13:00;13:15;16.646,5;4.278,75;562,25
06.11.2023;13:15;13:30;16.564,75;4.499;533,5
06.11.2023;13:30;13:45;16.341,75;4.577;434,25
06.11.2023;13:45;14:00;16.180,25;4.718;266,5
06.11.2023;14:00;14:15;15.997,25;4.923;251,25
06.11.2023;14:15;14:30;15.919,25;5.237,25;147
06.11.2023;14:30;14:45;15.842,25;5.622,25;67,5
06.11.2023;14:45;15:00;15.810,25;6.124;64
06.11.2023;15:00;15:15;15.730;6.357,5;145,5
06.11.2023;15:15;15:30;15.765,75;6.715,75;52,25
06.11.2023;15:30;15:45;15.794;7.106;3,25
06.11.2023;15:45;16:00;15.742,25;7.395,25;3,25
06.11.2023;16:00;16:15;15.793,25;7.707,75;2,25
06.11.2023;16:15;16:30;15.820;7.908;1,75
06.11.2023;16:30;16:45;15.840;8.033,75;0,75
06.11.2023;16:45;17:00;15.989,5;8.169,25;1
06.11.2023;17:00;17:15;16.264,25;8.485,75;1,75
06.11.2023;17:15;17:30;16.508,5;8.621,75;1
06.11.2023;17:30;17:45;16.629;8.624,5;0,75
06.11.2023;17:45;18:00;16.683,25;8.497,5;1,5
06.11.2023;18:00;18:15;16.586,25;8.200,25;2,25
06.11.2023;18:15;18:30;16.444;7.985,5;2,25
06.11.2023;18:30;18:45;16.404,25;7.915,5;2
06.11.2023;18:45;19:00;16.366,25;7.851;2,75
06.11.2023;19:00;19:15;16.262,5;7.625,25;2,75
06.11.2023;19:15;19:30;16.150,25;7.435,75;2
06.11.2023;19:30;19:45;16.146,5;7.302,25;2,75
06.11.2023;19:45;20:00;16.005,75;7.110;3,25
06.11.2023;20:00;20:15;15.698;6.705,5;3,75
06.11.2023;20:15;20:30;15.437,25;6.430,75;6,5
06.11.2023;20:30;20:45;15.224,75;6.222;16,25
06.11.2023;20:45;21:00;14.941,25;5.953,5;10,75
06.11.2023;21:00;21:15;14.766,25;5.703,75;12
06.11.2023;21:15;21:30;14.473,25;5.302,5;35,75
06.11.2023;21:30;21:45;14.277;4.998,25;70,25
06.11.2023;21:45;22:00;14.089,75;4.790;348,25
06.11.2023;22:00;22:15;13.978,25;4.836,25;218,25
06.11.2023;22:15;22:30;13.707;4.595,5;299,75
06.11.2023;22:30;22:45;13.437,75;4.314;586
06.11.2023;22:45;23:00;13.179,25;4.146,5;590,75
06.11.2023;23:00;23:15;13.073,75;4.183,5;498
06.11.2023;23:15;23:30;12.837,75;4.046,25;409,75
06.11.2023;23:30;23:45;12.677,25;3.930;553,5
06.11.2023;23:45;00:00;12.469,75;3.883,25;680,25
07.11.2023;00:00;00:15;12.025;3.416,5;528
07.11.2023;00:15;00:30;11.944,75;3.348,5;689,5
07.11.2023;00:30;00:45;11.749,5;3.282,5;1.010,5
07.11.2023;00:45;01:00;11.505,25;3.148,25;1.049,75
07.11.2023;01:00;01:15;11.382;3.244;903
07.11.2023;01:15;01:30;11.225,25;3.043;1.015,75
07.11.2023;01:30;01:45;11.213,25;3.027;1.112
07.11.2023;01:45;02:00;11.192;3.032,25;1.165,75
07.11.2023;02:00;02:15;11.103;2.995,75;1.286,25
07.11.2023;02:15;02:30;11.100,75;3.006,5;1.352,25
07.11.2023;02:30;02:45;11.122,25;3.052,25;1.414
07.11.2023;02:45;03:00;11.112,75;3.086,75;1.526,75
07.11.2023;03:00;03:15;11.185;3.208,75;1.542,25
07.11.2023;03:15;03:30;11.217,5;3.300,5;1.549
07.11.2023;03:30;03:45;11.258,25;3.424,5;1.502
07.11.2023;03:45;04:00;11.280;3.544,5;1.462,25
07.11.2023;04:00;04:15;11.431,25;3.697,75;1.461,75
07.11.2023;04:15;04:30;11.541,75;3.825,25;1.444,5
07.11.2023;04:30;04:45;11.705;4.014,5;1.275,75
07.11.2023;04:45;05:00;11.828,25;4.162,5;1.202
07.11.2023;05:00;05:15;12.077,75;4.445,75;1.015,5
07.11.2023;05:15;05:30;12.192;4.578,25;967,25
07.11.2023;05:30;05:45;12.544,25;4.941,5;703,25
07.11.2023;05:45;06:00;12.927;5.308,5;562
07.11.2023;06:00;06:15;13.824,25;6.100,75;360,25
07.11.2023;06:15;06:30;14.251,5;6.694,25;66,5
07.11.2023;06:30;06:45;14.705;7.295;3,5
07.11.2023;06:45;07:00;15.021,5;7.764;2,75
07.11.2023;07:00;07:15;15.359,25;8.042,5;1,75
07.11.2023;07:15;07:30;15.530,5;8.211,25;1,5
07.11.2023;07:30;07:45;15.784,5;8.345,75;1,5
07.11.2023;07:45;08:00;15.816;8.116,5;2,25
07.11.2023;08:00;08:15;16.058;8.099,25;2,25
07.11.2023;08:15;08:30;16.287;8.171;2,5
07.11.2023;08:30;08:45;16.383,5;8.133,5;54,5
07.11.2023;08:45;09:00;16.442,75;7.918,75;126,5
07.11.2023;09:00;09:15;16.460,75;7.647;100
07.11.2023;09:15;09:30;16.566,5;7.456,75;53,75
07.11.2023;09:30;09:45;16.625,5;7.319,5;54,75
07.11.2023;09:45;10:00;16.727,5;7.211,25;124
07.11.2023;10:00;10:15;16.703,5;7.174,75;295,25
07.11.2023;10:15;10:30;16.701,25;6.969,25;375,75
07.11.2023;10:30;10:45;16.805,5;6.911,25;359
07.11.2023;10:45;11:00;16.865;6.849,25;445
07.11.2023;11:00;11:15;16.748,25;6.655,75;489,25
07.11.2023;11:15;11:30;16.702,25;6.557,75;470
07.11.2023;11:30;11:45;16.756;6.708,25;475
07.11.2023;11:45;12:00;16.848;6.815,5;514,75
07.11.2023;12:00;12:15;16.798,25;6.723;543,5
07.11.2023;12:15;12:30;16.837,75;6.827,25;457
07.11.2023;12:30;12:45;16.798,25;6.984,75;423,25
07.11.2023;12:45;13:00;16.726,5;7.067,25;411,75
07.11.2023;13:00;13:15;16.507;7.046,5;188
07.11.2023;13:15;13:30;16.419,5;7.207,5;66,75
07.11.2023;13:30;13:45;16.126,5;7.126,5;20,75
07.11.2023;13:45;14:00;15.940,5;7.073;45,25
07.11.2023;14:00;14:15;15.834,25;7.291,75;342,5
07.11.2023;14:15;14:30;15.771,75;7.587;171,25
07.11.2023;14:30;14:45;15.860,25;7.818;81,25
07.11.2023;14:45;15:00;15.983,5;8.157;5,25
07.11.2023;15:00;15:15;16.048,5;8.533,5;4,25
07.11.2023;15:15;15:30;15.971,75;8.847;4,5
07.11.2023;15:30;15:45;15.790;9.045,25;4
07.11.2023;15:45;16:00;15.607,25;9.100,75;3
07.11.2023;16:00;16:15;15.591,25;9.209;3
07.11.2023;16:15;16:30;15.641,25;9.382;1,75
07.11.2023;16:30;16:45;15.819,5;9.582,75;1
07.11.2023;16:45;17:00;15.924,75;9.583;0,75
07.11.2023;17:00;17:15;16.209,75;9.681,75;1
07.11.2023;17:15;17:30;16.309,25;9.643,75;1,75
07.11.2023;17:30;17:45;16.456,25;9.708,75;2
07.11.2023;17:45;18:00;16.462,75;9.726,5;2
07.11.2023;18:00;18:15;16.468,5;9.531;2
07.11.2023;18:15;18:30;16.427;9.259,25;2
07.11.2023;18:30;18:45;16.380,25;9.019,75;2
07.11.2023;18:45;19:00;16.273,5;8.902,75;1,75
07.11.2023;19:00;19:15;16.079,25;8.632,5;1,75
07.11.2023;19:15;19:30;15.947;8.388,75;1,75
07.11.2023;19:30;19:45;15.902;8.218,5;1,75
07.11.2023;19:45;20:00;15.794,25;8.016,5;1,75
07.11.2023;20:00;20:15;15.627,25;7.708,75;1,5
07.11.2023;20:15;20:30;15.389,75;7.354;2,25
07.11.2023;20:30;20:45;15.013;6.930,25;2,25
07.11.2023;20:45;21:00;14.821,75;6.745,25;2,75
07.11.2023;21:00;21:15;14.628,25;6.720,75;6
07.11.2023;21:15;21:30;14.383;6.479,25;8,25
07.11.2023;21:30;21:45;14.048,25;6.032,75;35,25
07.11.2023;21:45;22:00;13.777,25;5.709,5;198
07.11.2023;22:00;22:15;13.627,5;5.564,75;34,75
07.11.2023;22:15;22:30;13.457;5.340,75;16,25
07.11.2023;22:30;22:45;13.180,5;5.049;35
07.11.2023;22:45;23:00;13.155,75;5.004,5;151,75
07.11.2023;23:00;23:15;12.901,75;4.699,25;154
07.11.2023;23:15;23:30;12.757,5;4.555,75;196,5
07.11.2023;23:30;23:45;12.572,5;4.433,25;315,25
07.11.2023;23:45;00:00;12.394;4.311,75;600,75
08.11.2023;00:00;00:15;12.157;4.069,25;797,75
08.11.2023;00:15;00:30;12.006;3.842,75;952,5
08.11.2023;00:30;00:45;11.822;3.584,75;1.233
08.11.2023;00:45;01:00;11.660,5;3.343,25;1.476
08.11.2023;01:00;01:15;11.530;3.134,25;1.333,25
08.11.2023;01:15;01:30;11.552,25;3.219,25;1.351
08.11.2023;01:30;01:45;11.450,75;3.184,75;1.335,5
08.11.2023;01:45;02:00;11.344;2.997;1.376
08.11.2023;02:00;02:15;11.305,5;3.009,25;1.434,75
08.11.2023;02:15;02:30;11.318,5;2.963,75;1.546
08.11.2023;02:30;02:45;11.377,5;2.873,5;1.549,75
08.11.2023;02:45;03:00;11.394;2.828;1.585,75
08.11.2023;03:00;03:15;11.394;2.890,25;1.482
08.11.2023;03:15;03:30;11.363,25;2.909,25;1.371,75
08.11.2023;03:30;03:45;11.386,25;2.913,5;1.403,25
08.11.2023;03:45;04:00;11.358,25;2.906;1.383
08.11.2023;04:00;04:15;11.488;2.910,25;1.391,5
08.11.2023;04:15;04:30;11.634,75;3.056,5;1.376,5
08.11.2023;04:30;04:45;11.772,75;3.178,75;1.250,75
08.11.2023;04:45;05:00;11.950;3.424,75;1.103
08.11.2023;05:00;05:15;12.328,25;3.705,5;1.184
08.11.2023;05:15;05:30;12.549;3.951,5;1.164,25
08.11.2023;05:30;05:45;12.832,5;4.297,75;870,5
08.11.2023;05:45;06:00;13.100;4.594;685,25
08.11.2023;06:00;06:15;13.749,5;5.185,25;863,5
08.11.2023;06:15;06:30;14.329,75;5.822,5;418,75
08.11.2023;06:30;06:45;14.699,5;6.291,75;187,75
08.11.2023;06:45;07:00;15.058,75;6.690,25;51
08.11.2023;07:00;07:15;15.527,75;7.227,75;22,75
08.11.2023;07:15;07:30;15.856,5;7.482,5;5,5
08.11.2023;07:30;07:45;16.139,5;7.673,75;1,75
08.11.2023;07:45;08:00;16.213;7.592;2
08.11.2023;08:00;08:15;16.450,25;7.672,75;2
08.11.2023;08:15;08:30;16.611,5;7.739,25;2
08.11.2023;08:30;08:45;16.714,25;7.575,25;2,25
08.11.2023;08:45;09:00;16.730,75;7.300;32
08.11.2023;09:00;09:15;16.596,75;6.935,5;12,75
08.11.2023;09:15;09:30;16.634,75;6.737,5;4
08.11.2023;09:30;09:45;16.634,5;6.476,5;15
08.11.2023;09:45;10:00;16.739;6.366,25;138
08.11.2023;10:00;10:15;16.735;6.140,5;136,75
08.11.2023;10:15;10:30;16.756,5;5.894,5;283,75
08.11.2023;10:30;10:45;16.798;5.692;434,75
08.11.2023;10:45;11:00;16.791;5.462,5;597,25
08.11.2023;11:00;11:15;16.803,5;5.232,75;643,5
08.11.2023;11:15;11:30;16.817;5.085,25;690,75
08.11.2023;11:30;11:45;16.828;4.955,5;812
08.11.2023;11:45;12:00;16.853,25;4.875,25;881
08.11.2023;12:00;12:15;16.817;4.818,75;740
08.11.2023;12:15;12:30;16.859;4.887;907,75
08.11.2023;12:30;12:45;16.821,75;4.964,5;891
08.11.2023;12:45;13:00;16.720;5.051,5;835
08.11.2023;13:00;13:15;16.681,25;5.205,25;600,25
08.11.2023;13:15;13:30;16.506,25;5.217;479,5
08.11.2023;13:30;13:45;16.355,5;5.358;470,5
08.11.2023;13:45;14:00;16.244;5.482,25;434
08.11.2023;14:00;14:15;16.235,75;5.683;724,75
08.11.2023;14:15;14:30;16.158;5.998,75;578,25
08.11.2023;14:30;14:45;16.047,75;6.361,25;334,75
08.11.2023;14:45;15:00;16.026,75;6.767,25;183,25
08.11.2023;15:00;15:15;16.130,25;7.290,75;229
08.11.2023;15:15;15:30;16.060,25;7.674,25;75,5
08.11.2023;15:30;15:45;15.871,25;7.935,75;7
08.11.2023;15:45;16:00;15.767;8.142,5;1,25
08.11.2023;16:00;16:15;15.760,5;8.359,5;1
08.11.2023;16:15;16:30;15.700,5;8.489,25;1,25
08.11.2023;16:30;16:45;15.889;8.684,75;1,25
08.11.2023;16:45;17:00;16.106,75;8.789,5;0,75
08.11.2023;17:00;17:15;16.371,75;8.832;10,25
08.11.2023;17:15;17:30;16.646,25;8.884,5;0,75
08.11.2023;17:30;17:45;16.788,25;8.787,75;0,5
08.11.2023;17:45;18:00;16.796,25;8.607;0,5
08.11.2023;18:00;18:15;16.747;8.402,75;0,5
08.11.2023;18:15;18:30;16.643,25;8.178,75;0,5
08.11.2023;18:30;18:45;16.567,75;8.033,75;0,5
08.11.2023;18:45;19:00;16.490;7.841,25;0,5
08.11.2023;19:00;19:15;16.433,25;7.680;0,5
08.11.2023;19:15;19:30;16.365,75;7.488;2
08.11.2023;19:30;19:45;16.274,5;7.241,5;14,25
08.11.2023;19:45;20:00;16.189,75;7.093,25;65,75
08.11.2023;20:00;20:15;15.909;6.840,75;19
08.11.2023;20:15;20:30;15.723,25;6.621,25;14,25
08.11.2023;20:30;20:45;15.494,75;6.360,75;70,75
08.11.2023;20:45;21:00;15.229,75;6.059,25;124,25
08.11.2023;21:00;21:15;14.912,5;5.700,25;37,75
08.11.2023;21:15;21:30;14.711,75;5.466,75;34,75
08.11.2023;21:30;21:45;14.353,75;5.118,75;204
08.11.2023;21:45;22:00;14.186;4.996,25;380,5
08.11.2023;22:00;22:15;14.009,5;5.046,75;203,5
08.11.2023;22:15;22:30;13.796,75;4.859,25;232,5
08.11.2023;22:30;22:45;13.600;4.643,5;241,75
08.11.2023;22:45;23:00;13.417,5;4.458,75;424,75
08.11.2023;23:00;23:15;13.130,25;4.284,25;639,25
08.11.2023;23:15;23:30;12.977,25;4.163,25;738,75
08.11.2023;23:30;23:45;12.808,25;4.089;826,5
08.11.2023;23:45;00:00;12.643;4.053,25;890,75
09.11.2023;00:00;00:15;12.446,25;4.004;1.109
09.11.2023;00:15;00:30;12.283,25;3.947,75;1.124
09.11.2023;00:30;00:45;12.019;3.740;1.310
09.11.2023;00:45;01:00;11.845,5;3.830,25;1.247,25
09.11.2023;01:00;01:15;11.738,25;3.797,75;1.182
09.11.2023;01:15;01:30;11.644,25;3.771,25;1.217
09.11.2023;01:30;01:45;11.534;3.772;1.219
09.11.2023;01:45;02:00;11.475,5;3.784,25;1.234,5
09.11.2023;02:00;02:15;11.430,5;3.765,5;1.220,75
09.11.2023;02:15;02:30;11.376,25;3.741,5;1.257,75
09.11.2023;02:30;02:45;11.338;3.891,75;1.228,75
09.11.2023;02:45;03:00;11.351,25;3.935,5;1.176
09.11.2023;03:00;03:15;11.377,5;3.908,5;1.234,25
09.11.2023;03:15;03:30;11.346;3.883,5;1.201,5
09.11.2023;03:30;03:45;11.376,5;3.953;1.215,5
09.11.2023;03:45;04:00;11.415,75;4.007,75;1.232,25
09.11.2023;04:00;04:15;11.454;4.089,75;1.230,75
09.11.2023;04:15;04:30;11.480,25;4.146,25;1.137,5
09.11.2023;04:30;04:45;11.599,5;4.291,75;1.135,25
09.11.2023;04:45;05:00;11.739,5;4.412,25;1.067,5
09.11.2023;05:00;05:15;12.091,75;4.784,5;1.038,25
09.11.2023;05:15;05:30;12.261;4.994,75;959,25
09.11.2023;05:30;05:45;12.587;5.358,25;780,75
09.11.2023;05:45;06:00;13.017,75;5.789,5;363,5
09.11.2023;06:00;06:15;13.766,25;6.438,5;381,75
09.11.2023;06:15;06:30;14.144;6.835;171
09.11.2023;06:30;06:45;14.583,75;7.260;30,5
09.11.2023;06:45;07:00;14.993;7.650,5;6
09.11.2023;07:00;07:15;15.385;8.002,25;72,75
09.11.2023;07:15;07:30;15.627;8.214,5;66
09.11.2023;07:30;07:45;15.908;8.370,5;42
09.11.2023;07:45;08:00;16.089,75;8.431,5;42
09.11.2023;08:00;08:15;16.268,5;8.440,5;80,75
09.11.2023;08:15;08:30;16.485,75;8.536,25;17,25
09.11.2023;08:30;08:45;16.616,25;8.595,5;45,25
09.11.2023;08:45;09:00;16.625,5;8.489,25;48,5
09.11.2023;09:00;09:15;16.537,75;8.361,25;6,5
09.11.2023;09:15;09:30;16.570;8.281,5;44,25
09.11.2023;09:30;09:45;16.657,5;8.231,25;64
09.11.2023;09:45;10:00;16.774,25;8.267,25;106,25
09.11.2023;10:00;10:15;16.966,75;8.364,5;78,5
09.11.2023;10:15;10:30;16.998;8.426,75;101,75
09.11.2023;10:30;10:45;17.018;8.488,5;100
09.11.2023;10:45;11:00;17.140;8.616,25;127
09.11.2023;11:00;11:15;17.259,25;8.833,25;111,25
09.11.2023;11:15;11:30;17.170;8.766,5;147,25
09.11.2023;11:30;11:45;17.136,25;8.832,75;126
09.11.2023;11:45;12:00;17.040,5;8.858,5;130,5
09.11.2023;12:00;12:15;17.015,5;8.742,25;104
09.11.2023;12:15;12:30;16.938;8.772,75;117,25
09.11.2023;12:30;12:45;16.877,75;8.774;96,75
09.11.2023;12:45;13:00;16.790,25;8.707,25;90,25
09.11.2023;13:00;13:15;16.813,25;8.866,25;156,25
09.11.2023;13:15;13:30;16.703,5;8.846,25;198,5
09.11.2023;13:30;13:45;16.460,25;8.690,5;225,75
09.11.2023;13:45;14:00;16.283,75;8.638,25;296,5
09.11.2023;14:00;14:15;16.173,75;8.630;305,5
09.11.2023;14:15;14:30;16.031,75;8.736;172,75
09.11.2023;14:30;14:45;16.113;9.180;133,75
09.11.2023;14:45;15:00;16.062,5;9.472,5;68,75
09.11.2023;15:00;15:15;16.133,75;9.735;92
09.11.2023;15:15;15:30;16.062;9.862;28,75
09.11.2023;15:30;15:45;16.073,5;10.061,25;4,75
09.11.2023;15:45;16:00;15.939;9.962,25;10,5
09.11.2023;16:00;16:15;15.906,25;9.952,75;10
09.11.2023;16:15;16:30;16.006;10.031;2,75
09.11.2023;16:30;16:45;16.089,5;10.098,75;3
09.11.2023;16:45;17:00;16.290,75;10.163,5;2,5
09.11.2023;17:00;17:15;16.422;10.230;3,25
09.11.2023;17:15;17:30;16.643,25;10.328,25;2,75
09.11.2023;17:30;17:45;16.674,5;10.171,75;2,75
09.11.2023;17:45;18:00;16.536,5;9.876,25;2,5
09.11.2023;18:00;18:15;16.455,25;9.711,75;4
09.11.2023;18:15;18:30;16.389,5;9.535,25;4,5
09.11.2023;18:30;18:45;16.359,5;9.334,25;17,75
09.11.2023;18:45;19:00;16.273,75;9.054,75;120,25
09.11.2023;19:00;19:15;16.207,25;8.725,25;78,25
09.11.2023;19:15;19:30;16.172;8.569,25;95,75
09.11.2023;19:30;19:45;16.063,5;8.413;125,5
09.11.2023;19:45;20:00;15.877,75;8.189,75;175,5
09.11.2023;20:00;20:15;15.696,5;8.001,25;27
09.11.2023;20:15;20:30;15.427,75;7.765,5;67
09.11.2023;20:30;20:45;15.174,75;7.550,5;57
09.11.2023;20:45;21:00;14.997;7.235,5;82,25
09.11.2023;21:00;21:15;14.695;6.875,5;38,75
09.11.2023;21:15;21:30;14.524,25;6.720,25;41,75
09.11.2023;21:30;21:45;14.321;6.493,75;102,25
09.11.2023;21:45;22:00;14.078,25;6.219,75;299,5
09.11.2023;22:00;22:15;13.887;6.041,75;277,25
09.11.2023;22:15;22:30;13.695,5;5.882,75;313,5
09.11.2023;22:30;22:45;13.335,5;5.511,5;451,5
09.11.2023;22:45;23:00;13.175;5.469,5;585
09.11.2023;23:00;23:15;12.834,75;5.205,25;614,5
09.11.2023;23:15;23:30;12.614,75;5.016,75;785,25
09.11.2023;23:30;23:45;12.360,5;4.907;836,75
09.11.2023;23:45;00:00;12.241,25;4.986;851,5
10.11.2023;00:00;00:15;12.241,75;5.058;1.011,25
10.11.2023;00:15;00:30;12.157;5.024,75;1.069,25
10.11.2023;00:30;00:45;11.956,25;4.879;1.141,25
10.11.2023;00:45;01:00;11.771,75;4.737;1.234,75
10.11.2023;01:00;01:15;11.571;4.641;1.194,25
10.11.2023;01:15;01:30;11.480;4.563,75;1.210,5
10.11.2023;01:30;01:45;11.339,25;4.435;1.374,5
10.11.2023;01:45;02:00;11.357,5;4.410,75;1.416,5
10.11.2023;02:00;02:15;11.350,5;4.458,25;1.323,75
10.11.2023;02:15;02:30;11.257;4.407,25;1.349,5
10.11.2023;02:30;02:45;11.276,75;4.354,25;1.398,75
10.11.2023;02:45;03:00;11.315,5;4.390,25;1.405
10.11.2023;03:00;03:15;11.284,25;4.342,25;1.409,25
10.11.2023;03:15;03:30;11.268,75;4.342,75;1.448,25
10.11.2023;03:30;03:45;11.323;4.478;1.424
10.11.2023;03:45;04:00;11.347;4.520;1.426,75
10.11.2023;04:00;04:15;11.427;4.664;1.344,75
10.11.2023;04:15;04:30;11.551;4.849,75;1.312,5
10.11.2023;04:30;04:45;11.597,5;4.894;1.242,5
10.11.2023;04:45;05:00;11.753,5;5.046,5;1.113,25
10.11.2023;05:00;05:15;12.065,25;5.156,5;903,5
10.11.2023;05:15;05:30;12.209;5.425,25;711,75
10.11.2023;05:30;05:45;12.567;5.773,5;484,75
10.11.2023;05:45;06:00;12.956,5;6.178,75;357,75
10.11.2023;06:00;06:15;13.644,25;6.748,5;485,75
10.11.2023;06:15;06:30;14.159,5;7.304,5;279,75
10.11.2023;06:30;06:45;14.540,5;7.718,75;162,25
10.11.2023;06:45;07:00;14.954,25;8.134;63
10.11.2023;07:00;07:15;15.461,5;8.681,5;55,25
10.11.2023;07:15;07:30;15.681;8.924;33,75
10.11.2023;07:30;07:45;15.822;9.100,5;5
10.11.2023;07:45;08:00;16.037;9.388;2,25
10.11.2023;08:00;08:15;16.217,25;9.506;2
10.11.2023;08:15;08:30;16.256,75;9.421,75;2
10.11.2023;08:30;08:45;16.327;9.421,25;2
10.11.2023;08:45;09:00;16.319,75;9.312,25;2,25
10.11.2023;09:00;09:15;16.218;9.003,5;2
10.11.2023;09:15;09:30;16.320;8.908;3,25
10.11.2023;09:30;09:45;16.404,75;8.738,25;66,75
10.11.2023;09:45;10:00;16.359,5;8.451,5;143
10.11.2023;10:00;10:15;16.482;8.374,5;70,5
10.11.2023;10:15;10:30;16.618,5;8.267,25;98
10.11.2023;10:30;10:45;16.564,5;7.975,5;104,75
10.11.2023;10:45;11:00;16.588,25;7.841,5;242
10.11.2023;11:00;11:15;16.582;7.643,25;105,5
10.11.2023;11:15;11:30;16.650,25;7.483;182,25
10.11.2023;11:30;11:45;16.795,5;7.493;342,75
10.11.2023;11:45;12:00;16.663,25;7.355,5;409,5
10.11.2023;12:00;12:15;16.537,25;7.082,5;337,75
10.11.2023;12:15;12:30;16.465,5;7.067,5;349,5
10.11.2023;12:30;12:45;16.310;6.936,75;331,5
10.11.2023;12:45;13:00;16.277,25;7.025,5;321
10.11.2023;13:00;13:15;16.128,5;7.000;293,75
10.11.2023;13:15;13:30;16.036;7.089;267,75
10.11.2023;13:30;13:45;15.830;7.237,5;163
10.11.2023;13:45;14:00;15.716,5;7.430,25;77,75
10.11.2023;14:00;14:15;15.699,5;7.753;380,25
10.11.2023;14:15;14:30;15.664,5;8.080,25;99,5
10.11.2023;14:30;14:45;15.615,75;8.482,25;46,5
10.11.2023;14:45;15:00;15.478,75;8.789,25;28,5
10.11.2023;15:00;15:15;15.526,75;9.247,25;75
10.11.2023;15:15;15:30;15.405;9.446,75;105,75
10.11.2023;15:30;15:45;15.398,5;9.905,75;49,25
10.11.2023;15:45;16:00;15.413,5;10.304,75;7,5
10.11.2023;16:00;16:15;15.455;10.715,25;2,75
10.11.2023;16:15;16:30;15.386,25;10.796;2
10.11.2023;16:30;16:45;15.583,5;11.070,25;1,75
10.11.2023;16:45;17:00;15.716,75;11.265;1,25
